Species,Specimen ID,Observed FL (inches),FFL mm,GSMFC Margin,Whole Weight g,Whole Weight Gutted g,Macro sex,Edge type PC,Fishing Mode,Fishery,Source Code,Sampling Unit ID,Barcode,Month,Catch Month,Catch Day,Capture Date,State,County Landed,Headboat Area,NMFS Statistical Grid,Gear Code,Gear Name,Gear Group Code,Depth m,Observed TL in,Observed Natural TL mm,Observed FL (cm),Area Landed,GulfSide,DNA Tube,Otolith tube,Standard Length mm,SEAMAP Start Date/Time,SEAMAP End Date/Time,SEAMAP Start Depth,SEAMAP End Depth,PC Coll #,Notes,Capture Date,Catch Year,Ring Count,PC Edge type,Numeric Capture Date,Ring Count+Edge Type (Calender Age),Year Fraction,Year Fraction Check,GS_Edge Type,Annuli,Specimen ID,Final Age,,,,
Lutjanus synagris,2021LS-SSMP-50,6.57,167,1,,,F,,Trawling,FI,SEAMAP,,MTB2108498,June,6,22,6/22/2021,FL,UNK,,,,Trawl,,,,179,,,U,,,140,6/22/2021 22:54,6/22/2021 23:24,9.2,9.3,,,6/22/2021,2021,1,2,44369,1,0.02,121.47570,1,1,2021LS-SSMP-50,0.975359343,,,,
Lutjanus synagris,2021LS-SSMP-49,6.26,159,1,,,F,,Trawling,FI,SEAMAP,,MTB2108499,June,6,22,6/22/2021,FL,UNK,,,,Trawl,,,,170,,,U,,,134,6/22/2021 22:54,6/22/2021 23:24,9.2,9.3,,,6/22/2021,2021,1,2,44369,1,0.02,121.47570,1,1,2021LS-SSMP-49,0.975359343,,,,
Lutjanus synagris,2021LS-SSMP-56,6.42,163,2,,,F,,Trawling,FI,SEAMAP,,MTB2108507,June,6,23,6/23/2021,FL,UNK,,,,Trawl,,,,177,,,U,,,137,6/23/2021 1:28,6/23/2021 1:58,7,6.9,,,6/23/2021,2021,1,4,44370,1,0.02,121.47844,2,1,2021LS-SSMP-56,0.978097194,,,,
Lutjanus synagris,2021LS-SSMP-55,7.09,180,2,,,M,,Trawling,FI,SEAMAP,,MTB2108508,June,6,23,6/23/2021,FL,UNK,,,,Trawl,,,,194,,,U,,,151,6/23/2021 1:28,6/23/2021 1:58,7,6.9,,,6/23/2021,2021,1,4,44370,1,0.02,121.47844,2,1,2021LS-SSMP-55,0.978097194,,,,
Lutjanus synagris,2021LS-SSMP-54,6.69,170,2,,,M,,Trawling,FI,SEAMAP,,MTB2108509,June,6,23,6/23/2021,FL,UNK,,,,Trawl,,,,185,,,U,,,142,6/23/2021 1:28,6/23/2021 1:58,7,6.9,,,6/23/2021,2021,1,4,44370,1,0.02,121.47844,2,1,2021LS-SSMP-54,0.978097194,,,,
Lutjanus synagris,2021LS-SSMP-58,6.81,173,2,,,M,,Trawling,FI,SEAMAP,,MTB2108510,June,6,23,6/23/2021,FL,UNK,,,,Trawl,,,,187,,,U,,,146,6/23/2021 1:28,6/23/2021 1:58,7,6.9,,,6/23/2021,2021,1,4,44370,1,0.02,121.47844,2,1,2021LS-SSMP-58,0.978097194,,,,
Lutjanus synagris,2021LS-SSMP-57,6.81,173,2,,,F,,Trawling,FI,SEAMAP,,MTB2108511,June,6,23,6/23/2021,FL,UNK,,,,Trawl,,,,186,,,U,,,142,6/23/2021 1:28,6/23/2021 1:58,7,6.9,,,6/23/2021,2021,1,4,44370,1,0.02,121.47844,2,1,2021LS-SSMP-57,0.978097194,,,,
Lutjanus synagris,2021LS-SSMP-59,6.54,166,2,,,M,,Trawling,FI,SEAMAP,,MTB2108547,June,6,23,6/23/2021,FL,UNK,,,,Trawl,,,,177,,,U,,,136,6/23/2021 9:41,6/23/2021 10:11,7.1,7.9,,,6/23/2021,2021,1,4,44370,1,0.02,121.47844,2,1,2021LS-SSMP-59,0.978097194,,,,
Lutjanus synagris,2021LS-SSMP-60,6.81,173,1,,,M,,Trawling,FI,SEAMAP,,MTB2108548,June,6,23,6/23/2021,FL,UNK,,,,Trawl,,,,185,,,U,,,143,6/23/2021 9:41,6/23/2021 10:11,7.1,7.9,,,6/23/2021,2021,1,2,44370,1,0.02,121.47844,1,1,2021LS-SSMP-60,0.978097194,,,,
Lutjanus synagris,2021LS-SSMP-61,6.1,155,2,,,M,,Trawling,FI,SEAMAP,,MTB2108549,June,6,23,6/23/2021,FL,UNK,,,,Trawl,,,,167,,,U,,,127,6/23/2021 9:41,6/23/2021 10:11,7.1,7.9,,,6/23/2021,2021,1,4,44370,1,0.02,121.47844,2,1,2021LS-SSMP-61,0.978097194,,,,
Lutjanus synagris,2021LS-SSMP-62,6.73,171,2,,,F,,Trawling,FI,SEAMAP,,MTB2108550,June,6,23,6/23/2021,FL,UNK,,,,Trawl,,,,184,,,U,,,142,6/23/2021 9:41,6/23/2021 10:11,7.1,7.9,,,6/23/2021,2021,1,4,44370,1,0.02,121.47844,2,1,2021LS-SSMP-62,0.978097194,,,,
Lutjanus synagris,2021LS-SSMP-63,7.17,182,2,,,F,,Trawling,FI,SEAMAP,,MTB2108574,June,6,23,6/23/2021,FL,UNK,,,,Trawl,,,,197,,,U,,,151,6/23/2021 14:40,6/23/2021 15:10,6.9,7.8,,,6/23/2021,2021,1,4,44370,1,0.02,121.47844,2,1,2021LS-SSMP-63,0.978097194,,,,
Lutjanus synagris,2016LS-1119-16,7.6,193,,,,M,2_PC,SS,FI,PCLAB,16E-UR003,PCL201600700016,Jul,7,8,7/8/2016,FL,NE GOM,,,TR,Trap,TR,47.7,,,,,East,,,,,,,,,,7/8/2016,2016,1,2,42559,1,0.02,116.52019,,1,2016LS-1119-16,1.019164956,,,,
Lutjanus synagris,2016LS-1121-54,7.64,194,,,,F,2_PC,SS,FI,PCLAB,16E-QQ033,PCL201600700054,Jul,7,9,7/9/2016,FL,NE GOM,,,TR,Trap,TR,36.7,,,,,East,,,,,,,,,,7/9/2016,2016,1,2,42560,1,0.02,116.52293,,1,2016LS-1121-54,1.021902806,,,,
Lutjanus synagris,2016LS-1121-55,7.48,190,,,,M,2_PC,SS,FI,PCLAB,16E-QQ033,PCL201600700055,Jul,7,9,7/9/2016,FL,NE GOM,,,TR,Trap,TR,36.7,,,,,East,,,,,,,,,,7/9/2016,2016,1,2,42560,1,0.02,116.52293,,1,2016LS-1121-55,1.021902806,,,,
Lutjanus synagris,2016LS-1122-77,7.95,202,,,,F,2_PC,SS,FI,PCLAB,16E-OQ005,PCL201600700077,Jul,7,9,7/9/2016,FL,NE GOM,,,TR,Trap,TR,33.8,,,,,East,,,,,,,,,,7/9/2016,2016,1,2,42560,1,0.02,116.52293,,1,2016LS-1122-77,1.021902806,,,,
Lutjanus synagris,2016LS-1122-78,7.83,199,,,,M,2_PC,SS,FI,PCLAB,16E-OQ005,PCL201600700078,Jul,7,9,7/9/2016,FL,NE GOM,,,TR,Trap,TR,33.8,,,,,East,,,,,,,,,,7/9/2016,2016,1,2,42560,1,0.02,116.52293,,1,2016LS-1122-78,1.021902806,,,,
Lutjanus synagris,2016LS-1122-79,7.68,195,,,,M,2_PC,SS,FI,PCLAB,16E-OQ005,PCL201600700079,Jul,7,9,7/9/2016,FL,NE GOM,,,TR,Trap,TR,33.8,,,,,East,,,,,,,,,,7/9/2016,2016,1,2,42560,1,0.02,116.52293,,1,2016LS-1122-79,1.021902806,,,,
Lutjanus synagris,2016LS-1123-134,8.78,223,,,,F,4_PC,SS,FI,PCLAB,16E-EM006,PCL201600700134,Jul,7,12,7/12/2016,FL,NE GOM,,,TR,Trap,TR,12.9,,,,,East,,,,,,,,,,7/12/2016,2016,1,4,42563,1,0.03,116.53114,,1,2016LS-1123-134,1.030116359,,,,
Lutjanus synagris,2016LS-1124-152,8.46,215,,,,M,4_PC,SS,FI,PCLAB,16E-GK030,PCL201600700152,Jul,7,13,7/13/2016,FL,NE GOM,,,TR,Trap,TR,15.7,,,,,East,,,,,,,,,,7/13/2016,2016,1,4,42564,1,0.03,116.53388,,1,2016LS-1124-152,1.032854209,,,,
Lutjanus synagris,2016LS-1125-168,6.85,174,,,,F,2_PC,SS,FI,PCLAB,16E-LM007,PCL201600700168,Jul,7,14,7/14/2016,FL,NE GOM,,,TR,Trap,TR,24.5,,,,,East,,,,,,,,,,7/14/2016,2016,1,2,42565,1,0.04,116.53662,,1,2016LS-1125-168,1.03559206,,,,
Lutjanus synagris,2016LS-1125-169,7.48,190,,,,M,2_PC,SS,FI,PCLAB,16E-LM007,PCL201600700169,Jul,7,14,7/14/2016,FL,NE GOM,,,TR,Trap,TR,24.5,,,,,East,,,,,,,,,,7/14/2016,2016,1,2,42565,1,0.04,116.53662,,1,2016LS-1125-169,1.03559206,,,,
Lutjanus synagris,2017LS-1081-151,9.72,247,,,,F,2_PC,SS,FI,PCLAB,17E-OS001,PCL201700700151,Jul,7,21,7/21/2017,FL,NE GOM,,6,TR,Trap,TR,36.2,,,,,East,,,,,,,,,,7/21/2017,2017,1,2,42937,1,0.05,117.55510,,1,2017LS-1081-151,1.054757016,,,,
Lutjanus synagris,2017LS-1081-154,9.49,241,,,,F,2_PC,SS,FI,PCLAB,17E-OS001,PCL201700700154,Jul,7,21,7/21/2017,FL,NE GOM,,6,TR,Trap,TR,36.2,,,,,East,,,,,,,,,,7/21/2017,2017,1,2,42937,1,0.05,117.55510,,1,2017LS-1081-154,1.054757016,,,,
Lutjanus synagris,2017LS-1082-161,8.19,208,,,,M,2_PC,SS,FI,PCLAB,17E-PP003,PCL201700700161,Jul,7,21,7/21/2017,FL,NE GOM,,7,TR,Trap,TR,29.8,,,,,East,,,,,,,,,,7/21/2017,2017,1,2,42937,1,0.05,117.55510,,1,2017LS-1082-161,1.054757016,,,,
Lutjanus synagris,2017LS-1082-162,8.46,215,,,,M,2_PC,SS,FI,PCLAB,17E-PP003,PCL201700700162,Jul,7,21,7/21/2017,FL,NE GOM,,7,TR,Trap,TR,29.8,,,,,East,,,,,,,,,,7/21/2017,2017,1,2,42937,1,0.05,117.55510,,1,2017LS-1082-162,1.054757016,,,,
Lutjanus synagris,2017LS-1080-170,8.31,211,,,,M,2_PC,SS,FI,PCLAB,17E-OO003,PCL201700700170,Jul,7,21,7/21/2017,FL,NE GOM,,7,TR,Trap,TR,27.1,,,,,East,,,,,,,,,,7/21/2017,2017,1,2,42937,1,0.05,117.55510,,1,2017LS-1080-170,1.054757016,,,,
Lutjanus synagris,2017LS-1080-171,8.23,209,,,,M,2_PC,SS,FI,PCLAB,17E-OO003,PCL201700700171,Jul,7,21,7/21/2017,FL,NE GOM,,7,TR,Trap,TR,27.1,,,,,East,,,,,,,,,,7/21/2017,2017,1,2,42937,1,0.05,117.55510,,1,2017LS-1080-171,1.054757016,,,,
Lutjanus synagris,2016LS-1128-225,9.09,231,,,,F,2_PC,SS,FI,PCLAB,16E-OO003,PCL201600700225,Jul,7,22,7/22/2016,FL,NE GOM,,,TR,Trap,TR,27.8,,,,,East,,,,,,,,,,7/22/2016,2016,1,2,42573,1,0.06,116.55852,,1,2016LS-1128-225,1.057494867,,,,
Lutjanus synagris,2016LS-1128-226,8.74,222,,,,M,2_PC,SS,FI,PCLAB,16E-OO003,PCL201600700226,Jul,7,22,7/22/2016,FL,NE GOM,,,TR,Trap,TR,27.8,,,,,East,,,,,,,,,,7/22/2016,2016,1,2,42573,1,0.06,116.55852,,1,2016LS-1128-226,1.057494867,,,,
Lutjanus synagris,2016LS-1128-227,8.07,205,,,,M,2_PC,SS,FI,PCLAB,16E-OO003,PCL201600700227,Jul,7,22,7/22/2016,FL,NE GOM,,,TR,Trap,TR,27.8,,,,,East,,,,,,,,,,7/22/2016,2016,1,2,42573,1,0.06,116.55852,,1,2016LS-1128-227,1.057494867,,,,
Lutjanus synagris,2016LS-1128-229,8.39,213,,,,M,2_PC,SS,FI,PCLAB,16E-OO003,PCL201600700229,Jul,7,22,7/22/2016,FL,NE GOM,,,TR,Trap,TR,27.8,,,,,East,,,,,,,,,,7/22/2016,2016,1,2,42573,1,0.06,116.55852,,1,2016LS-1128-229,1.057494867,,,,
Lutjanus synagris,2017LS-1078-190,7.32,186,,,,F,2_PC,SS,FI,PCLAB,17E-MN009,PCL201700700190,Jul,7,22,7/22/2017,FL,NE GOM,,7,TR,Trap,TR,27.3,,,,,East,,,,,,,,,,7/22/2017,2017,1,2,42938,1,0.06,117.55784,,1,2017LS-1078-190,1.057494867,,,,
Lutjanus synagris,2016LS-1131-290,9.37,238,,,,F,2_PC,SS,FI,PCLAB,16E-JK012,PCL201600700290,Jul,7,24,7/24/2016,FL,NE GOM,,,TR,Trap,TR,20.5,,,,,East,,,,,,,,,,7/24/2016,2016,1,2,42575,1,0.06,116.56400,,1,2016LS-1131-290,1.062970568,,,,
Lutjanus synagris,2016LS-1131-291,9.17,233,,,,F,2_PC,SS,FI,PCLAB,16E-JK012,PCL201600700291,Jul,7,24,7/24/2016,FL,NE GOM,,,TR,Trap,TR,20.5,,,,,East,,,,,,,,,,7/24/2016,2016,1,2,42575,1,0.06,116.56400,,1,2016LS-1131-291,1.062970568,,,,
Lutjanus synagris,2016LS-1083-8,8.74,222,,170,,M,2_PC,HB,REC,HB,73366,,Jul,7,25,7/25/2016,FL,SANTA ROSA,23,,HL,Hand-Line,HL,,9.65,245,,,East,,,,,,,,,,7/25/2016,2016,1,2,42576,1,0.07,116.56674,,1,2016LS-1083-8,1.065708419,,,,
Lutjanus synagris,2017LS-1077-247,8.86,225,,,,M,4_PC,SS,FI,PCLAB,17E-LJ020,PCL201700700247,Jul,7,25,7/25/2017,FL,NE GOM,,7,TR,Trap,TR,19.2,,,,,East,,,,,,,,,,7/25/2017,2017,1,4,42941,1,0.07,117.56605,,1,2017LS-1077-247,1.065708419,,,,
Lutjanus synagris,2017LS-1077-249,7.8,198,,,,M,4_PC,SS,FI,PCLAB,17E-LJ020,PCL201700700249,Jul,7,25,7/25/2017,FL,NE GOM,,7,TR,Trap,TR,19.2,,,,,East,,,,,,,,,,7/25/2017,2017,1,4,42941,1,0.07,117.56605,,1,2017LS-1077-249,1.065708419,,,,
Lutjanus synagris,2017LS-1083-278,8.03,204,,,,M,4_PC,SS,FI,PCLAB,17E-QG002,PCL201700700278,Jul,7,25,7/25/2017,FL,NE GOM,,7,TR,Trap,TR,14.2,,,,,East,,,,,,,,,,7/25/2017,2017,1,4,42941,1,0.07,117.56605,,1,2017LS-1083-278,1.065708419,,,,
Lutjanus synagris,2016LS-1132-339,8.58,218,,,,M,2_PC,SS,FI,PCLAB,16E-QI001,PCL201600700339,Jul,7,27,7/27/2016,FL,NE GOM,,,TR,Trap,TR,18.2,,,,,East,,,,,,,,,,7/27/2016,2016,1,2,42578,1,0.07,116.57221,,1,2016LS-1132-339,1.07118412,,,,
Lutjanus synagris,2016LS-1133-344,7.87,200,,,,M,2_PC,SS,FI,PCLAB,16E-QJ001,PCL201600700344,Jul,7,27,7/27/2016,FL,NE GOM,,,TR,Trap,TR,21.9,,,,,East,,,,,,,,,,7/27/2016,2016,1,2,42578,1,0.07,116.57221,,1,2016LS-1133-344,1.07118412,,,,
Lutjanus synagris,2015LS-1120-193,7.52,191,,120,,U,2_PC,SS,FI,PCLAB,15E-TM008,PCL201500700193,Jul,7,29,7/29/2015,FL,15E-TM008,,7,TR,Trap,TR,,,,,,U,,,,,,,,,,7/29/2015,2015,1,2,42214,1,0.08,115.57563,,1,2015LS-1120-193,1.076659822,,,,
Lutjanus synagris,2015LS-1128-310,7.95,202,,,,U,2_PC,SS,FI,PCLAB,15E-QQ030,PCL201500700310,Jul,7,30,7/30/2015,FL,15E-QQ030,,6,TR,Trap,TR,,,,,,U,,,,,,,,,,7/30/2015,2015,1,2,42215,1,0.08,115.57837,,1,2015LS-1128-310,1.079397673,,,,
Lutjanus synagris,2015LS-1128-311,8.07,205,,,,U,6_PC,SS,FI,PCLAB,15E-QQ030,PCL201500700311,Jul,7,30,7/30/2015,FL,15E-QQ030,,6,TR,Trap,TR,,,,,,U,,,,,,,,,,7/30/2015,2015,1,6,42215,1,0.08,115.57837,,1,2015LS-1128-311,1.079397673,,,,
Lutjanus synagris,2015LS-1129-315,7.8,198,,,,U,6_PC,SS,FI,PCLAB,15E-PP029,PCL201500700315,Jul,7,31,7/31/2015,FL,15E-PP029,,7,TR,Trap,TR,,,,,,U,,,,,,,,,,7/31/2015,2015,1,6,42216,1,0.08,115.58111,,1,2015LS-1129-315,1.082135524,,2015,7/1/2015,42186
Lutjanus synagris,2015LS-1124-215,9.76,248,,,,U,2_PC,SS,FI,PCLAB,15E-QI005,PCL201500700215,Aug,8,1,8/1/2015,FL,15E-QI005,,7,TR,Trap,TR,,,,,,U,,,,,,,,,,8/1/2015,2015,1,2,42217,1,0.08,115.58385,,1,2015LS-1124-215,1.084873374,,,,
Lutjanus synagris,2015LS-1122-204,8.43,214,,180,,U,6_PC,SS,FI,PCLAB,15E-RH001,PCL201500700204,Aug,8,1,8/1/2015,FL,15E-RH001,,7,TR,Trap,TR,,,,,,U,,,,,,,,,,8/1/2015,2015,1,6,42217,1,0.08,115.58385,,1,2015LS-1122-204,1.084873374,,,,
Lutjanus synagris,2015LS-1122-205,8.46,215,,180,,U,2_PC,SS,FI,PCLAB,15E-RH001,PCL201500700205,Aug,8,1,8/1/2015,FL,15E-RH001,,7,TR,Trap,TR,,,,,,U,,,,,,,,,,8/1/2015,2015,1,2,42217,1,0.08,115.58385,,1,2015LS-1122-205,1.084873374,,,,
Lutjanus synagris,2017LS-1065-1297,10.04,255,,274,,F,2_PC,HB,REC,PCLAB,543,PCL201700101297,Aug,8,2,8/2/2017,FL,BAY,,,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,8/2/2017,2017,1,2,42949,1,0.09,117.58795,,1,2017LS-1065-1297,1.087611225,,,,
Lutjanus synagris,2015LS-1126-269,8.15,207,,,,U,4_PC,SS,FI,PCLAB,15E-MK002,PCL201500700269,Aug,8,3,8/3/2015,FL,15E-MK002,,7,TR,Trap,TR,,,,,,U,,,,,,,,,,8/3/2015,2015,1,4,42219,1,0.09,115.58932,,1,2015LS-1126-269,1.090349076,,2019,7/1/2019,43647
Lutjanus synagris,2015LS-1126-270,8.07,205,,,,U,6_PC,SS,FI,PCLAB,15E-MK002,PCL201500700270,Aug,8,3,8/3/2015,FL,15E-MK002,,7,TR,Trap,TR,,,,,,U,,,,,,,,,,8/3/2015,2015,1,6,42219,1,0.09,115.58932,,1,2015LS-1126-270,1.090349076,,2018,7/1/2018,43282
Lutjanus synagris,2015LS-1126-271,8.07,205,,,,U,6_PC,SS,FI,PCLAB,15E-MK002,PCL201500700271,Aug,8,3,8/3/2015,FL,15E-MK002,,7,TR,Trap,TR,,,,,,U,,,,,,,,,,8/3/2015,2015,1,6,42219,1,0.09,115.58932,,1,2015LS-1126-271,1.090349076,,2017,7/1/2017,42917
Lutjanus synagris,2015LS-1125-255,7.6,193,,,,U,4_PC,SS,FI,PCLAB,15E-NJ015,PCL201500700255,Aug,8,3,8/3/2015,FL,15E-NJ015,,7,TR,Trap,TR,,,,,,U,,,,,,,,,,8/3/2015,2015,1,4,42219,1,0.09,115.58932,,1,2015LS-1125-255,1.090349076,,2016,7/1/2016,42552
Lutjanus synagris,2016LS-1136-487,9.17,233,,,,M,2_PC,SS,FI,PCLAB,16W-UC006,PCL201600700487,Aug,8,7,8/7/2016,FL,NE GOM,,,TR,Trap,TR,34.9,,,,,East,,,,,,,,,,8/7/2016,2016,1,2,42589,1,0.1,116.60233,,1,2016LS-1136-487,1.101300479,,,,
Lutjanus synagris,2015LS-1070-3,9.13,232,,240,,F,6_PC,HB,REC,HB,73073,,Sep,9,6,9/6/2015,TX,NUECES,26,,HL,Hand-Line,HL,,9.92,252,,,West,,,,,,,,,,9/6/2015,2015,1,6,42253,1,0.18,115.68241,,1,2015LS-1070-3,1.183436003,,,,
Lutjanus synagris,2015LS-1070-4,8.07,205,,150,,F,6_PC,HB,REC,HB,73073,,Sep,9,6,9/6/2015,TX,NUECES,26,,HL,Hand-Line,HL,,8.54,217,,,West,,,,,,,,,,9/6/2015,2015,1,6,42253,1,0.18,115.68241,,1,2015LS-1070-4,1.183436003,,,,
Lutjanus synagris,2015LS-1070-5,7.95,202,,140,,M,2_PC,HB,REC,HB,73073,,Sep,9,6,9/6/2015,TX,NUECES,26,,HL,Hand-Line,HL,,9.33,237,,,West,,,,,,,,,,9/6/2015,2015,1,2,42253,1,0.18,115.68241,,1,2015LS-1070-5,1.183436003,,,,
Lutjanus synagris,2016LS-1138-542,10.83,275,,,,M,4_PC,SS,FI,PCLAB,16W-JA005,PCL201600700542,Sep,9,14,9/14/2016,FL,NE GOM,,,TR,Trap,TR,24.2,,,,,East,,,,,,,,,,9/14/2016,2016,1,4,42627,1,0.21,116.70637,,1,2016LS-1138-542,1.205338809,,,,
Lutjanus synagris,2017LS-1071-1585,10.08,256,,285,,M,4_PC,CP,REC,PCLAB,585,PCL201700101585,Sep,9,20,9/20/2017,FL,BAY,,,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,9/20/2017,2017,1,4,42998,1,0.22,117.72211,,1,2017LS-1071-1585,1.221765914,,,,
Lutjanus synagris,2015LS-1133-390,10.55,268,,330,,U,2_PC,SS,FI,PCLAB,15W-JG006,PCL201500700390,Oct,10,16,10/16/2015,FL,W-JG006,,9,TR,Trap,TR,,,,,,U,,,,,,,,,,10/16/2015,2015,1,2,42293,1,0.29,115.79192,,1,2015LS-1133-390,1.292950034,,,,
Lutjanus synagris,2021LS-FSMP-6,9.76,248,3,,,F,,Trawling,FI,SEAMAP,,,Oct,10,23,10/23/2021,FL,UNK,,,,Trawl,,,10.43,265,,,U,,,211,10/22/2021 23:49,10/23/2021 0:19,47.3659193,49.7433614,,,10/23/2021,2021,1,6,44492,1,0.31,121.81246,3,1,2021LS-FSMP-6,1.31211499,,,,
Lutjanus synagris,2021LS-FSMP-7,9.53,242,3,,,M,,Trawling,FI,SEAMAP,,,Oct,10,23,10/23/2021,FL,UNK,,,,Trawl,,,10.16,258,,,U,,,204,10/22/2021 23:49,10/23/2021 0:19,47.3659193,49.7433614,,,10/23/2021,2021,1,6,44492,1,0.31,121.81246,3,1,2021LS-FSMP-7,1.31211499,,,,
Lutjanus synagris,2021LS-FSMP-14,7.05,179,3,,,M,,Trawling,FI,SEAMAP,,,Oct,10,26,10/26/2021,FL,UNK,,,,Trawl,,,7.6,193,,,U,,,152,10/26/2021 22:48,10/26/2021 23:18,35.4787193,34.5643193,,,10/26/2021,2021,1,6,44495,1,0.32,121.82067,3,1,2021LS-FSMP-14,1.320328542,,,,
Lutjanus synagris,2021LS-FSMP-32,7.28,185,3,,,M,,Trawling,FI,SEAMAP,,,Oct,10,27,10/27/2021,FL,UNK,,,,Trawl,,,7.83,199,,,U,,,155,10/27/2021 22:06,10/27/2021 22:36,29.0779193,27.6148807,,,10/27/2021,2021,1,6,44496,1,0.32,121.82341,3,1,2021LS-FSMP-32,1.323066393,,,,
Lutjanus synagris,2021LS-FSMP-34,6.38,162,4,,,F,,Trawling,FI,SEAMAP,,,Oct,10,27,10/27/2021,FL,UNK,,,,Trawl,,,6.81,173,,,U,,,133,10/27/2021 22:06,10/27/2021 22:36,29.0779193,27.6148807,,,10/27/2021,2021,1,6,44496,1,0.32,121.82341,4,1,2021LS-FSMP-34,1.323066393,,,,
Lutjanus synagris,2021LS-FSMP-20,6.69,170,4,,,F,,Trawling,FI,SEAMAP,,,Oct,10,27,10/27/2021,FL,UNK,,,,Trawl,,,7.17,182,,,U,,,151,10/27/2021 5:12,10/27/2021 5:42,36.576,36.9417614,,,10/27/2021,2021,1,6,44496,1,0.32,121.82341,4,1,2021LS-FSMP-20,1.323066393,,,,
Lutjanus synagris,2021LS-FSMP-21,6.61,168,3,,,F,,Trawling,FI,SEAMAP,,,Oct,10,27,10/27/2021,FL,UNK,,,,Trawl,,,7.2,183,,,U,,,147,10/27/2021 5:12,10/27/2021 5:42,36.576,36.9417614,,,10/27/2021,2021,1,6,44496,1,0.32,121.82341,3,1,2021LS-FSMP-21,1.323066393,,,,
Lutjanus synagris,2021LS-FSMP-23,6.18,157,4,,,F,,Trawling,FI,SEAMAP,,,Oct,10,27,10/27/2021,FL,UNK,,,,Trawl,,,6.65,169,,,U,,,138,10/27/2021 7:30,10/27/2021 8:00,29.0779193,29.0779193,,,10/27/2021,2021,1,6,44496,1,0.32,121.82341,4,1,2021LS-FSMP-23,1.323066393,,,,
Lutjanus synagris,2021LS-FSMP-25,6.38,162,3,,,F,,Trawling,FI,SEAMAP,,,Oct,10,27,10/27/2021,FL,UNK,,,,Trawl,,,6.89,175,,,U,,,143,10/27/2021 7:30,10/27/2021 8:00,29.0779193,29.0779193,,,10/27/2021,2021,1,6,44496,1,0.32,121.82341,3,1,2021LS-FSMP-25,1.323066393,,,,
Lutjanus synagris,2021LS-FSMP-26,7.13,181,3,,,F,,Trawling,FI,SEAMAP,,,Oct,10,27,10/27/2021,FL,UNK,,,,Trawl,,,7.68,195,,,U,,,160,10/27/2021 7:30,10/27/2021 8:00,29.0779193,29.0779193,,,10/27/2021,2021,1,6,44496,1,0.32,121.82341,3,1,2021LS-FSMP-26,1.323066393,,,,
Lutjanus synagris,2021LS-FSMP-27,7.24,184,3,,,F,,Trawling,FI,SEAMAP,,,Oct,10,27,10/27/2021,FL,UNK,,,,Trawl,,,7.8,198,,,U,,,164,10/27/2021 7:30,10/27/2021 8:00,29.0779193,29.0779193,,,10/27/2021,2021,1,6,44496,1,0.32,121.82341,3,1,2021LS-FSMP-27,1.323066393,,,,
Lutjanus synagris,2021LS-FSMP-29,6.73,171,3,,,F,,Trawling,FI,SEAMAP,,,Oct,10,27,10/27/2021,FL,UNK,,,,Trawl,,,7.2,183,,,U,,,147,10/27/2021 12:18,10/27/2021 12:48,25.05455965,24.6888,,,10/27/2021,2021,1,6,44496,1,0.32,121.82341,3,1,2021LS-FSMP-29,1.323066393,,,,
Lutjanus synagris,2021LS-FSMP-30,7.32,186,3,,,M,,Trawling,FI,SEAMAP,,,Oct,10,27,10/27/2021,FL,UNK,,,,Trawl,,,7.83,199,,,U,,,174,10/27/2021 12:18,10/27/2021 12:48,25.05455965,24.6888,,,10/27/2021,2021,1,6,44496,1,0.32,121.82341,3,1,2021LS-FSMP-30,1.323066393,,,,
Lutjanus synagris,2021LS-FSMP-45,7.2,183,3,,,F,,Trawling,FI,SEAMAP,,,Oct,10,28,10/28/2021,FL,UNK,,,,Trawl,,,7.8,198,,,U,,,161,10/28/2021 10:26,10/28/2021 10:56,10.60704035,11.15567983,,,10/28/2021,2021,1,6,44497,1,0.33,121.82615,3,1,2021LS-FSMP-45,1.325804244,,,,
Lutjanus synagris,2015LS-3-324,,245,,,,U,6_PC,CM,CM,TIP,,TIP_20151882560,Jan,11,18,11/18/2015,FL,FRANKLIN,,7.9998,HL,"REEL, ELECTRIC OR HYDRAULIC",,,,,,,East,,,,,,,,,GUTTED - HEAD ON,11/18/2015,2015,1,6,42326,1,0.38,115.88,,1,2015LS-3-324,1.38329911,,,,
Lutjanus synagris,2015LS-1056-1632,12.2,310,,490,,M,6_PC,HB,REC,PCLAB,192,PCL201500101632,Nov,11,29,11/29/2015,FL,BAY,,8,HL,Hand-Line,HL,,,,,,East,,,,,,,,,,11/29/2015,2015,1,6,42337,1,0.41,115.91239,,1,2015LS-1056-1632,1.413415469,,,,
Lutjanus synagris,2016LS-3-213,,339,,,,U,2_PC,CM,CM,TIP,,TIP_20160699989,Jan,12,12,12/12/2016,LA,LAFOURCHE,,15.8888,HL,"REEL, ELECTRIC OR HYDRAULIC",,,,,,,West,,,,,,,,,GUTTED - HEAD ON,12/12/2016,2016,1,2,42716,1,0.45,116.95,,1,2016LS-3-213,1.449007529,,,,
